"平台","路径","中文名称","ROM格式"
"10-NGP","/roms/10-NGP/72.ngp","侍魂1","ngp"
"10-NGP","/roms/10-NGP/73.ngp","侍魂2","ngp"
"10-NGP","/roms/10-NGP/74.ngp","索尼克 口袋冒险","ngp"
"10-NGP","/roms/10-NGP/75.ngc","无限治愈","ngc"
"10-NGP","/roms/10-NGP/76.ngp","下潜警报 贝基篇","ngp"
"10-NGP","/roms/10-NGP/77.ngp","下潜警报 马特篇","ngp"
"10-NGP","/roms/10-NGP/78.ngp","仙魔大战2000","ngp"
"10-NGP","/roms/10-NGP/79.ngp","小瓜子成长日记","ngp"
"10-NGP","/roms/10-NGP/80.ngp","妖怪写真馆","ngp"
"10-NGP","/roms/10-NGP/81.ngp","月华剑士","ngp"
"10-NGP","/roms/10-NGP/82.ngc","在此挑战!花牌道场","ngc"
"10-NGP","/roms/10-NGP/83.ngp","职业棒球","ngp"
"10-NGP","/roms/10-NGP/84.ngp","职业摔跤大赛","ngp"
"11-WS+WSC","/roms/11-WS+WSC/1.ws","SD高达 独眼高达","ws"
"11-WS+WSC","/roms/11-WS+WSC/2.ws","半熟英雄","ws"
"11-WS+WSC","/roms/11-WS+WSC/3.wsc","超级机器人大战Compact彩色版","wsc"
"11-WS+WSC","/roms/11-WS+WSC/4.ws","超兄贵 男人的魂札","ws"
"11-WS+WSC","/roms/11-WS+WSC/5.ws","俄罗斯方块","ws"
"11-WS+WSC","/roms/11-WS+WSC/6.ws","海贼王 乔巴大冒险","ws"
"11-WS+WSC","/roms/11-WS+WSC/7.ws","海贼王 伟大之战","ws"
"11-WS+WSC","/roms/11-WS+WSC/8.ws","口袋战士","ws"
"11-WS+WSC","/roms/11-WS+WSC/9.wsc","蓝天之翼","wsc"
"11-WS+WSC","/roms/11-WS+WSC/10.ws","魔界塔士","ws"
"11-WS+WSC","/roms/11-WS+WSC/11.wsc","全职猎人 贪婪岛","wsc"
"11-WS+WSC","/roms/11-WS+WSC/12.wsc","审判银剑","wsc"
"11-WS+WSC","/roms/11-WS+WSC/13.ws","圣斗士星矢 黄金传说篇","ws"
"11-WS+WSC","/roms/11-WS+WSC/14.wsc","通灵王子 未来的意志","wsc"
"11-WS+WSC","/roms/11-WS+WSC/15.ws","线条方块","ws"
"11-WS+WSC","/roms/11-WS+WSC/16.wsc","线条方块EX","wsc"
"11-WS+WSC","/roms/11-WS+WSC/17.ws","星辰战士","ws"
"11-WS+WSC","/roms/11-WS+WSC/18.wsc","钻地小子","wsc"
"11-WS+WSC","/roms/11-WS+WSC/19.ws","最终幻想II","ws"
"11-WS+WSC","/roms/11-WS+WSC/20.ws","罪恶装备Petit 1","ws"
"11-WS+WSC","/roms/11-WS+WSC/21.ws","罪恶装备Petit 2","ws"
"12-NDS","/roms/12-NDS/1.nds","超热血高校-国夫君躲避球汉化版","nds"
"13-3DS","/roms/13-3DS/1.cci","热血硬派SP汉化版","cci"
"14-PSP","/roms/14-PSP/1.iso","宇宙巡航机携带版","iso"
"FBNEO_Capcom","/roms/FBNEO/wonder3.zip","[ACT] 三個奇跡 (910520 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/3wonders.zip","[ACT] 三個奇跡 (奇跡3 910520 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/3wondersu.zip","[ACT] 三個奇跡 (奇跡3 910520 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/striderj.zip","[ACT] 出擊飛龍 (日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/strider.zip","[ACT] 出擊飛龍 (美版 第 1 套)","zip"
"FBNEO_Capcom","/roms/FBNEO/captcommu.zip","[ACT] 名將 (910928 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/captcomm.zip","[ACT] 名將 (911202 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/captcommjr1.zip","[ACT] 名將 (911202 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/captc1v4.zip","[ACT] 名將 (加強版 1 V 4)","zip"
"FBNEO_Capcom","/roms/FBNEO/captcommj_cn.hak","[ACT] 名將 (盛大中文版)(CN)","hak"
"FBNEO_Capcom","/roms/FBNEO/dynwarjr.zip","[ACT] 吞食天地 (日版 重發售版)","zip"
"FBNEO_Capcom","/roms/FBNEO/dynwar.zip","[ACT] 吞食天地 (美版 第 1 套)","zip"
"FBNEO_Capcom","/roms/FBNEO/wof.zip","[ACT] 吞食天地 II (921031 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofu.zip","[ACT] 吞食天地 II (921031 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofa_cn.hak","[ACT] 吞食天地 II (中文版)(CN)","hak"
"FBNEO_Capcom","/roms/FBNEO/wofah.zip","[ACT] 吞食天地 II (修改版 第 1 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofaha.zip","[ACT] 吞食天地 II (修改版 第 2 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofahb.zip","[ACT] 吞食天地 II (修改版 第 3 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofch_UseIPS01.hak","[ACT] 吞食天地 II - CPS Changer IPS01 (Hack)(日版 921031)","hak"
"FBNEO_Capcom","/roms/FBNEO/wofr1.zip","[ACT] 吞食天地 II - Start+A 落石版 (921002 ETC)","zip"
"FBNEO_Capcom","/roms/FBNEO/wof3js.zip","[ACT] 吞食天地 II - 三劍聖 (中國盜版 第 1 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wof3jsa.zip","[ACT] 吞食天地 II - 三劍聖 (中國盜版 第 2 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofsgzb.zip","[ACT] 吞食天地 II - 三國爭霸 (ppxclub 虎蘭王 修改版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofh.zip","[ACT] 吞食天地 II - 三國英雄傳 (中國盜版 第 1 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofha.zip","[ACT] 吞食天地 II - 三國英雄傳 (中國盜版 第 2 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sgyxz.zip","[ACT] 吞食天地 II - 三國英雄傳 (中國盜版 第 3 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofj_UseIPS02.hak","[ACT] 吞食天地 II - 三美螺旋 IPS02 (Hack)(921031 日版)","hak"
"FBNEO_Capcom","/roms/FBNEO/wof3sj.zip","[ACT] 吞食天地 II - 三聖劍 (中國盜版 第 1 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wof3sja.zip","[ACT] 吞食天地 II - 三聖劍 (中國盜版 第 2 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofhfh.zip","[ACT] 吞食天地 II - 火鳳凰 (中國盜版, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofsj.zip","[ACT] 吞食天地 II - 聖劍 (中國盜版 第 1 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofsja.zip","[ACT] 吞食天地 II - 聖劍 (中國盜版 第 2 套, 921005 亞洲版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofj.zip","[ACT] 吞食天地 II - 赤壁之戰 (921031 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofchp.zip","[ACT] 吞食天地 II - 赤壁之戰 (PS/SS 版本, 修改版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofjh.zip","[ACT] 吞食天地 II - 赤壁之戰 (修改版, 921031 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofj_UseIPS03.hak","[ACT] 吞食天地 II - 超級加強整合 IPS03 (Hack)(921031 日版)","hak"
"FBNEO_Capcom","/roms/FBNEO/wofdr20.zip","[ACT] 吞食天地 II - 達人版 (Hack)(2020版)","zip"
"FBNEO_Capcom","/roms/FBNEO/wofdr20_UseIPS01.hak","[ACT] 吞食天地 II - 達人版 IPS01 (Hack)(2020版)","hak"
"FBNEO_Capcom","/roms/FBNEO/wofj_UseIPS01.hak","[ACT] 吞食天地 II - 降龍版 IPS01 (Hack)(921031 日版)","hak"
"FBNEO_Capcom","/roms/FBNEO/wofchdx.zip","[ACT] 吞食天地 II 外傳 - 夏侯恩復仇 DX (修改版)","zip"
"FBNEO_Capcom","/roms/FBNEO/knights.zip","[ACT] 圓桌騎士 (911127 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/knightsj.zip","[ACT] 圓桌騎士 (911127 日版, B-Board 91634B-2)","zip"
"FBNEO_Capcom","/roms/FBNEO/knightsu.zip","[ACT] 圓桌騎士 (911127 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/knightsh2.zip","[ACT] 圓桌騎士 (修改版 第 2 套, 911127 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/knightsj_cn.hak","[ACT] 圓桌騎士 (盛大中文版)(CN)","hak"
"FBNEO_Capcom","/roms/FBNEO/nemoj.zip","[ACT] 夢幻冒險 (90 11 20 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/nemo.zip","[ACT] 夢幻冒險 (90 11 30 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ghouls.zip","[ACT] 大魔界村 (世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/daimakair.zip","[ACT] 大魔界村 (日版 重發售版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ghoulsu.zip","[ACT] 大魔界村 (美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/willowj.zip","[ACT] 威洛之旅 (日版, 日文)","zip"
"FBNEO_Capcom","/roms/FBNEO/willow.zip","[ACT] 威洛之旅 (美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/dino.zip","[ACT] 恐龍新世紀 (930201 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/dinoj.zip","[ACT] 恐龍新世紀 (930201 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/dinou.zip","[ACT] 恐龍新世紀 (930201 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/dinoa.zip","[ACT] 恐龍新世紀 (930223 台灣版)","zip"
"FBNEO_Capcom","/roms/FBNEO/dinoeh.zip","[ACT] 恐龍新世紀 (Hack)","zip"
"FBNEO_Capcom","/roms/FBNEO/dinosyn.zip","[ACT] 恐龍新世紀 (三十週年紀念版, Hack)","zip"
"FBNEO_Capcom","/roms/FBNEO/dinosdj.zip","[ACT] 恐龍新世紀 (三疊紀, Hack)","zip"
"FBNEO_Capcom","/roms/FBNEO/jurassic99.zip","[ACT] 恐龍新世紀 (侏儸紀99, Hack)","zip"
"FBNEO_Capcom","/roms/FBNEO/dinods.zip","[ACT] 恐龍新世紀 (戰神版, Hack)","zip"
"FBNEO_Capcom","/roms/FBNEO/dino.zip","[ACT] 恐龍新世紀 (旋風騎士版, Hack)","zip"
"FBNEO_Capcom","/roms/FBNEO/dinojd.zip","[ACT] 恐龍新世紀 (游聚 十週年紀念版, Hack)","zip"
"FBNEO_Capcom","/roms/FBNEO/dinot.zip","[ACT] 恐龍新世紀 - 97 恐龍二代 (盜版 第 1 套, 930223 台灣版)","zip"
"FBNEO_Capcom","/roms/FBNEO/Dino_UseIPS01.hak","[ACT] 恐龍新世紀 - IPS01 (Hack)(930201 世界版)","hak"
"FBNEO_Capcom","/roms/FBNEO/Dino_UseIPS02.hak","[ACT] 恐龍新世紀 - IPS02 (Hack)(930201 世界版)","hak"
"FBNEO_Capcom","/roms/FBNEO/dinore.zip","[ACT] 恐龍新世紀 - 重新調整版 (修改版, v1.0)","zip"
"FBNEO_Capcom","/roms/FBNEO/punisher.zip","[ACT] 懲罰者 (930422 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/punisherj.zip","[ACT] 懲罰者 (930422 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/punisheru.zip","[ACT] 懲罰者 (930422 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/punishly.zip","[ACT] 懲罰者 (火焰版, 修改版)","zip"
"FBNEO_Capcom","/roms/FBNEO/punishhr.zip","[ACT] 懲罰者 (紅人版, 修改版)","zip"
"FBNEO_Capcom","/roms/FBNEO/punisherj_UseIPS01.hak","[ACT] 懲罰者 - IPS01 (Hack)(930422 日版)","hak"
"FBNEO_Capcom","/roms/FBNEO/punisherbz.zip","[ACT] 懲罰者 - 飆風戰警 (中國盜版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mercs.zip","[ACT] 戰場之狼 II (900302 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mercsj.zip","[ACT] 戰場之狼 II (900302 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mercsu.zip","[ACT] 戰場之狼 II (900608 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mercsj_cn.hak","[ACT] 戰場之狼 II (盛大中文版)(CN)","hak"
"FBNEO_Capcom","/roms/FBNEO/batcirj.zip","[ACT] 戰鬥回路 (970319 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/batcir.zip","[ACT] 戰鬥回路 (970319 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/pgear.zip","[ACT] 機甲勇士 (941024 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/armwar.zip","[ACT] 機甲勇士 (941024 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/armwaru.zip","[ACT] 機甲勇士 (941024 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/rockmanj.zip","[ACT] 洛克人 - 力量之戰 (950922 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/megaman.zip","[ACT] 洛克人 - 力量之戰 (951006 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/rockman2j.zip","[ACT] 洛克人 2 - 力量對決 (960708 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/megaman2.zip","[ACT] 洛克人 2 - 力量對決 (960708 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/avspj.zip","[ACT] 異形對鐵血戰士 (940520 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/avsp.zip","[ACT] 異形對鐵血戰士 (940520 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/avspu.zip","[ACT] 異形對鐵血戰士 (940520 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ffightaemgc.zip","[ACT] 街頭快打 (30 週年紀念版 Mad Gear's City Hack)","zip"
"FBNEO_Capcom","/roms/FBNEO/ffightae.zip","[ACT] 街頭快打 (30 週年紀念版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ffightj3.zip","[ACT] 街頭快打 (900613 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ffightuc.zip","[ACT] 街頭快打 (900613 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ffight.zip","[ACT] 街頭快打 (世界版, 第 1 套)","zip"
"FBNEO_Capcom","/roms/FBNEO/ffightjh.zip","[ACT] 街頭快打 (日版, 修改版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mtwins.zip","[ACT] 雙麒兒 (900619 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/chikij.zip","[ACT] 雙麒兒 (900619 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mswordj.zip","[ACT] 魔法劍 (900623 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/msword.zip","[ACT] 魔法劍 (900725 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/mswordu.zip","[ACT] 魔法劍 (900725 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/kod.zip","[ACT] 龍王戰士 (910805 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/kodh.zip","[ACT] 龍王戰士 (修改版)","zip"
"FBNEO_Capcom","/roms/FBNEO/kodj.zip","[ACT] 龍王戰士 (日版 910805, B-Board 90629B-3)","zip"
"FBNEO_Capcom","/roms/FBNEO/kodu.zip","[ACT] 龍王戰士 (美版 910910)","zip"
"FBNEO_Capcom","/roms/FBNEO/ddsomj.zip","[ACT] 龍與地下城 - 暗黑秘影 (960619 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ddsom.zip","[ACT] 龍與地下城 - 暗黑秘影 (960619 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ddsomu.zip","[ACT] 龍與地下城 - 暗黑秘影 (960619 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ddsomj_cn.hak","[ACT] 龍與地下城 - 暗黑秘影 (盛大中文版)(CN)","hak"
"FBNEO_Capcom","/roms/FBNEO/ddtodu.zip","[ACT] 龍與地下城 - 毀滅之塔 (940125 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ddtodj.zip","[ACT] 龍與地下城 - 毀滅之塔 (940412 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/ddtod.zip","[ACT] 龍與地下城 - 毀滅之塔 (940412 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/xmcotaj.zip","[FTG] X 戰警 - 磁場原子人 (950105 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/xmcotau.zip","[FTG] X 戰警 - 磁場原子人 (950105 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/xmcota.zip","[FTG] X 戰警 - 磁場原子人 (950331 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/xmvsf.zip","[FTG] X 戰警對快打旋風 (961004 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/xmvsfj.zip","[FTG] X 戰警對快打旋風 (961023 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/xmvsfu.zip","[FTG] X 戰警對快打旋風 (961023 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/jojon.zip","[FTG] 喬喬的奇妙冒險 (亞洲版 990128, NO CD)","zip"
"FBNEO_Capcom","/roms/FBNEO/jojoj.zip","[FTG] 喬喬的奇妙冒險 (日版 990128)","zip"
"FBNEO_Capcom","/roms/FBNEO/jojo.zip","[FTG] 喬喬的奇妙冒險 (歐版 990128)","zip"
"FBNEO_Capcom","/roms/FBNEO/jojou.zip","[FTG] 喬喬的奇妙冒險 (美版 990128)","zip"
"FBNEO_Capcom","/roms/FBNEO/jojobajr1.zip","[FTG] 喬喬的奇妙冒險 - 未來遺產 (日版 990927)","zip"
"FBNEO_Capcom","/roms/FBNEO/jojoban.zip","[FTG] 喬喬的奇妙冒險 - 未來遺產 (日版 990927, NO CD)","zip"
"FBNEO_Capcom","/roms/FBNEO/jojoba.zip","[FTG] 喬喬的奇妙冒險 - 未來遺產 (歐版 990927)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfzj.zip","[FTG] 少年快打旋風 (950727 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfau.zip","[FTG] 少年快打旋風 - 鬥士之夢 (950627 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfa.zip","[FTG] 少年快打旋風 - 鬥士之夢 (950727 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfa2.zip","[FTG] 少年快打旋風 2 (960229 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfz2j.zip","[FTG] 少年快打旋風 2 (960430 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfa2u.zip","[FTG] 少年快打旋風 2 (960430 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfa2uhc.zip","[FTG] 少年快打旋風 2 - 解鎖隱藏人物 (修改版 By Yumeji)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfz2alj.zip","[FTG] 少年快打旋風 2 Alpha (960805 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfz2adl.zip","[FTG] 少年快打旋風 2 Alpha - 龍級 (pipi899 修改, 版本.2009-04-24)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfz3j.zip","[FTG] 少年快打旋風 3 (980904 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfa3.zip","[FTG] 少年快打旋風 3 (980904 歐版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfa3u.zip","[FTG] 少年快打旋風 3 (980904 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfz3mix13.zip","[FTG] 少年快打旋風 3 - Mix (版本 0.13)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfz3mix.zip","[FTG] 少年快打旋風 3 - Mix 寬螢幕 (版本 0.31)","zip"
"FBNEO_Capcom","/roms/FBNEO/sfa3xl.zip","[FTG] 少年快打旋風 3 - 降龍版 (pipi899 修改, 版本.2009-05-10)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2mix.zip","[FTG] 快打旋風 II - Mix (版本 1.2)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2.zip","[FTG] 快打旋風 II - 天下鬥士 (910522 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2jl.zip","[FTG] 快打旋風 II - 天下鬥士 (920312 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2ly.zip","[FTG] 快打旋風 II - 天下鬥士 (仿四大天王可選 Boss 版本, 910522 日版, CPS-B-11)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2qp1.zip","[FTG] 快打旋風 II - 天下鬥士 (加速 Pt-I 盜版, 910214 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2qp2.zip","[FTG] 快打旋風 II - 天下鬥士 (加速 盜版, 910522 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2j_cn.hak","[FTG] 快打旋風 II - 天下鬥士 (盛大中文版)(CN)","hak"
"FBNEO_Capcom","/roms/FBNEO/sf2um.zip","[FTG] 快打旋風 II - 天下鬥士 (美版 920312)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2thndr.zip","[FTG] 快打旋風 II - 天下鬥士 (雷霆版 盜版, 910214 世界版, 第 1 套)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2thndr2.zip","[FTG] 快打旋風 II - 天下鬥士 (雷霆版 盜版, 910214 世界版, 第 2 套)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2cet.zip","[FTG] 快打旋風 II' - 四大天王 (920313 台灣版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2ce.zip","[FTG] 快打旋風 II' - 四大天王 (920513 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2cejc.zip","[FTG] 快打旋風 II' - 四大天王 (920803 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2ceuc.zip","[FTG] 快打旋風 II' - 四大天王 (920803 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2amf.zip","[FTG] 快打旋風 II' - 四大天王 (Alpha Magic-F 盜版 第 1 套, 920313 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2amf2.zip","[FTG] 快打旋風 II' - 四大天王 (Alpha Magic-F 盜版 第 2 套, 920313 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2bhh.zip","[FTG] 快打旋風 II' - 四大天王 (Hungh-Hsi 盜版, 920313 台灣版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2mega.zip","[FTG] 快打旋風 II' - 四大天王 (Mega Co 盜版 第 1 套, 920313 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2mega2.zip","[FTG] 快打旋風 II' - 四大天王 (Mega Co 盜版 第 2 套, 920313 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2ceb.zip","[FTG] 快打旋風 II' - 四大天王 (Playmark 盜版 第 1 套)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2ceb2.zip","[FTG] 快打旋風 II' - 四大天王 (Playmark 盜版 第 2 套)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2ceb3.zip","[FTG] 快打旋風 II' - 四大天王 (Playmark 盜版 第 3 套)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2ceb4.zip","[FTG] 快打旋風 II' - 四大天王 (Playmark 盜版 第 4 套)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2re.zip","[FTG] 快打旋風 II' - 四大天王 (RE, 盜版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2ceupl.zip","[FTG] 快打旋風 II' - 四大天王 (UPL 盜版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2v004.zip","[FTG] 快打旋風 II' - 四大天王 (V004 盜版 第 1 套, 102092 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2v0042.zip","[FTG] 快打旋風 II' - 四大天王 (V004 盜版 第 2 套, 920313 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2v0043.zip","[FTG] 快打旋風 II' - 四大天王 (V004 盜版 第 3 套, 920313 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2yyc.zip","[FTG] 快打旋風 II' - 四大天王 (YYC 盜版 第 1 套, 920313 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2yyc2.zip","[FTG] 快打旋風 II' - 四大天王 (YYC 盜版 第 2 套, 920313 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2dkot2.zip","[FTG] 快打旋風 II' - 四大天王 (加倍 K.O. 加速 II 盜版, 902140 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2accp2.zip","[FTG] 快打旋風 II' - 四大天王 (加速器 Pt.II 盜版, 920313 Testron)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2acc.zip","[FTG] 快打旋風 II' - 四大天王 (加速器! 盜版 第 1 套, 920313 美版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2acca.zip","[FTG] 快打旋風 II' - 四大天王 (加速器! 盜版 第 2 套, 920310)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2sl73a.zip","[FTG] 快打旋風 II' - 四大天王 (升龍 v 7.3a)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2tlona.zip","[FTG] 快打旋風 II' - 四大天王 (屠龍 盜版 第 1 套, 811102 001)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2tlonb.zip","[FTG] 快打旋風 II' - 四大天王 (屠龍 盜版 第 2 套, 811102 001)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2tlonc.zip","[FTG] 快打旋風 II' - 四大天王 (屠龍 盜版 第 3 套, 811102 001)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2rb.zip","[FTG] 快打旋風 II' - 四大天王 (彩虹版 盜版 第 1 套, 920322 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2rb2.zip","[FTG] 快打旋風 II' - 四大天王 (彩虹版 盜版 第 2 套, 920322 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2rb3.zip","[FTG] 快打旋風 II' - 四大天王 (彩虹版 盜版 第 3 套, 920322 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2rb4.zip","[FTG] 快打旋風 II' - 四大天王 (彩虹版 盜版 第 4 套, 920322 日版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2dongb.zip","[FTG] 快打旋風 II' - 四大天王 (東方不敗保護版 盜版, 世界版 920313)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2redp2.zip","[FTG] 快打旋風 II' - 四大天王 (紅色波動 PtII, 盜版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2red.zip","[FTG] 快打旋風 II' - 四大天王 (赤色波動 盜版 第 1 套, 920313 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2red2.zip","[FTG] 快打旋風 II' - 四大天王 (赤色波動 盜版 第 2 套, 920313 世界版)","zip"
"FBNEO_Capcom","/roms/FBNEO/sf2md.zip","[FTG] 快打旋風 II' - 四大天王 (魔術三角洲, 盜版, 920313 世界版)","zip"
